# timestamp(s) tx ty tz qx qy qz qw
1.520621016 0.000000000 0.000000000 0.000000000 -0.016235284 -0.028592584 0.999450843 -0.004110060
1.520621016 0.000000000 0.000000000 0.000000000 0.017134964 0.028636011 -0.999428885 0.005317420
1.520621016 0.000000000 0.000000000 0.000000000 0.018667529 0.022684703 -0.999555847 0.005003723
1.520621016 0.000000000 0.000000000 0.000000000 0.020591751 0.013275967 -0.999695856 0.002814791
1.520621016 0.000000000 0.000000000 0.000000000 -0.020665149 -0.006117814 0.999767663 0.000380590
1.520621016 0.000000000 0.000000000 0.000000000 -0.019278077 -0.003381763 0.999805848 0.002277368
1.520621016 0.000000000 0.000000000 0.000000000 -0.017551295 -0.003576052 0.999837619 0.001974590
1.520621016 0.000000000 0.000000000 0.000000000 -0.016622300 -0.005869893 0.999844605 0.000100468
1.520621016 0.000000000 0.000000000 0.000000000 0.015658452 0.010425339 -0.999820563 0.002228537
1.520621016 0.000000000 0.000000000 0.000000000 0.015621864 0.012101278 -0.999796084 0.004160074
1.520621016 0.000000000 0.000000000 0.000000000 0.016333915 0.010813281 -0.999796706 0.004777418
1.520621016 0.000000000 0.000000000 0.000000000 0.017123571 0.009693486 -0.999795962 0.004566587
1.520621016 0.000000000 0.000000000 0.000000000 0.018246083 0.009801198 -0.999777023 0.004113551
1.520621016 0.000000000 0.000000000 0.000000000 0.019250260 0.010579295 -0.999750015 0.004172979
1.520621016 0.000000000 0.000000000 0.000000000 0.019826577 0.011607325 -0.999721915 0.005316828
1.520621016 0.000000000 0.000000000 0.000000000 0.019549251 0.011629505 -0.999709373 0.007984411
1.520621016 0.000000000 0.000000000 0.000000000 0.018981125 0.010960639 -0.999713439 0.009623991
1.520621016 0.000000000 0.000000000 0.000000000 0.018448235 0.009183874 -0.999741857 0.009567552
1.520621016 0.000000000 0.000000000 0.000000000 0.018811352 0.007006191 -0.999770168 0.007527166
1.520621016 0.000000000 0.000000000 0.000000000 0.019627710 0.002769121 -0.999795629 0.003973056
1.520621017 0.000000000 0.000000000 0.000000000 0.019867032 -0.001776995 -0.999800934 0.000484745
1.520621017 0.000000000 0.000000000 0.000000000 -0.019647166 0.003350641 0.999800021 0.001636866
1.520621017 0.000000000 0.000000000 0.000000000 -0.019992934 0.002255304 0.999796649 0.001362675
1.520621017 0.000000000 0.000000000 0.000000000 0.020870589 0.001338849 -0.999781272 0.000185224
1.520621017 0.000000000 0.000000000 0.000000000 0.021654670 0.006320759 -0.999743870 0.001821295
1.520621017 0.000000000 0.000000000 0.000000000 0.022302247 0.010483764 -0.999692851 0.002627745
1.520621017 0.000000000 0.000000000 0.000000000 0.022482234 0.012501985 -0.999664175 0.003128446
1.520621017 0.000000000 0.000000000 0.000000000 0.022495269 0.012816883 -0.999659658 0.003202863
1.520621017 0.000000000 0.000000000 0.000000000 0.022416935 0.012470991 -0.999665917 0.003163976
1.520621017 0.000000000 0.000000000 0.000000000 0.022473796 0.011128264 -0.999682415 0.002481720
1.520621017 0.000000000 0.000000000 0.000000000 0.022586076 0.009190308 -0.999702184 0.000974742
1.520621017 0.000000000 0.000000000 0.000000000 -0.022839602 -0.007537095 0.999710728 0.000075906
1.520621017 0.000000000 0.000000000 0.000000000 -0.022985216 -0.007349817 0.999708744 0.000296128
1.520621017 0.000000000 0.000000000 0.000000000 0.023189109 0.009014879 -0.999690444 0.000115514
1.520621017 0.000000000 0.000000000 0.000000000 0.023691313 0.010829501 -0.999660369 0.000768067
1.520621017 0.000000000 0.000000000 0.000000000 0.024264307 0.011668224 -0.999637114 0.000858586
1.520621017 0.000000000 0.000000000 0.000000000 0.024724879 0.012597550 -0.999614296 0.001114274
1.520621017 0.000000000 0.000000000 0.000000000 0.025496559 0.013615343 -0.999579276 0.002412404
1.520621017 0.000000000 0.000000000 0.000000000 0.026151887 0.014016222 -0.999550777 0.004227032
1.520621017 0.000000000 0.000000000 0.000000000 0.026541424 0.013622248 -0.999533367 0.006560077
1.520621018 0.000000000 0.000000000 0.000000000 0.026888683 0.012881118 -0.999513811 0.009122306
1.520621018 0.000000000 0.000000000 0.000000000 0.027240751 0.011717190 -0.999493848 0.011519394
