# timestamp(s) tx ty tz qx qy qz qw
1.520530731 0.000000000 0.000000000 0.000000000 0.012787119 -0.023907110 0.999194201 -0.029595420
1.520530731 0.000000000 0.000000000 0.000000000 -0.014339104 0.024734082 -0.999146298 0.029820970
1.520530731 0.000000000 0.000000000 0.000000000 -0.015706978 0.026029025 -0.999165852 0.027265012
1.520530732 0.000000000 0.000000000 0.000000000 -0.016838297 0.026860866 -0.999198413 0.024443749
1.520530732 0.000000000 0.000000000 0.000000000 -0.017583802 0.027617105 -0.999199752 0.022977399
1.520530732 0.000000000 0.000000000 0.000000000 -0.018182839 0.028004460 -0.999151667 0.024105624
1.520530732 0.000000000 0.000000000 0.000000000 -0.018222477 0.027979585 -0.999079201 0.026941304
1.520530732 0.000000000 0.000000000 0.000000000 -0.017746167 0.027992679 -0.998994099 0.030203882
1.520530732 0.000000000 0.000000000 0.000000000 -0.017008046 0.027143630 -0.998975596 0.031964170
1.520530732 0.000000000 0.000000000 0.000000000 -0.016357249 0.028124750 -0.998983867 0.031187681
1.520530732 0.000000000 0.000000000 0.000000000 -0.016223246 0.032115805 -0.998912978 0.029635180
1.520530732 0.000000000 0.000000000 0.000000000 -0.016529975 0.040243252 -0.998658446 0.028081128
1.520530732 0.000000000 0.000000000 0.000000000 -0.017354158 0.046309057 -0.998361987 0.028768860
1.520530732 0.000000000 0.000000000 0.000000000 -0.017240667 0.043306879 -0.998481503 0.029359193
1.520530732 0.000000000 0.000000000 0.000000000 -0.016927895 0.038850215 -0.998701608 0.028270206
1.520530732 0.000000000 0.000000000 0.000000000 -0.017543617 0.038856920 -0.998699777 0.027948476
1.520530732 0.000000000 0.000000000 0.000000000 -0.017528538 0.039362555 -0.998640155 0.029345885
1.520530732 0.000000000 0.000000000 0.000000000 -0.016063574 0.040612772 -0.998581397 0.030459118
1.520530732 0.000000000 0.000000000 0.000000000 -0.014756170 0.039916090 -0.998559654 0.032673814
1.520530732 0.000000000 0.000000000 0.000000000 -0.014294748 0.038339012 -0.998632850 0.032530166
1.520530732 0.000000000 0.000000000 0.000000000 -0.014567486 0.037870018 -0.998708505 0.030577311
1.520530732 0.000000000 0.000000000 0.000000000 -0.015013499 0.037226083 -0.998766860 0.029215985
1.520530732 0.000000000 0.000000000 0.000000000 -0.015279691 0.037265268 -0.998795119 0.028038203
1.520530733 0.000000000 0.000000000 0.000000000 -0.016555854 0.038417633 -0.998692719 0.029374179
1.520530733 0.000000000 0.000000000 0.000000000 -0.018088661 0.038174697 -0.998626120 0.031005901
1.520530733 0.000000000 0.000000000 0.000000000 -0.018503970 0.037935410 -0.998592577 0.032114999
1.520530733 0.000000000 0.000000000 0.000000000 -0.018215825 0.038792030 -0.998552208 0.032509244
1.520530733 0.000000000 0.000000000 0.000000000 -0.017661916 0.039155536 -0.998502920 0.033864725
1.520530733 0.000000000 0.000000000 0.000000000 -0.016106039 0.038454251 -0.998489883 0.035774554
1.520530733 0.000000000 0.000000000 0.000000000 -0.014705332 0.038361377 -0.998489226 0.036488668
1.520530733 0.000000000 0.000000000 0.000000000 -0.013840614 0.037523810 -0.998507990 0.037177883
1.520530733 0.000000000 0.000000000 0.000000000 -0.013819243 0.037047678 -0.998541451 0.036762324
1.520530733 0.000000000 0.000000000 0.000000000 -0.013589137 0.036564120 -0.998541782 0.037319020
1.520530733 0.000000000 0.000000000 0.000000000 -0.013181341 0.036650691 -0.998465403 0.039367735
1.520530733 0.000000000 0.000000000 0.000000000 -0.012817425 0.037187082 -0.998357407 0.041657193
1.520530733 0.000000000 0.000000000 0.000000000 -0.012770620 0.038281632 -0.998233915 0.043594480
1.520530733 0.000000000 0.000000000 0.000000000 -0.012763979 0.040017519 -0.998060923 0.045935540
1.520530733 0.000000000 0.000000000 0.000000000 -0.012837072 0.042595334 -0.997849150 0.048144796
1.520530733 0.000000000 0.000000000 0.000000000 -0.013190930 0.045709679 -0.997638412 0.049540112
1.520530733 0.000000000 0.000000000 0.000000000 -0.013555708 0.048249906 -0.997479257 0.050232680
1.520530733 0.000000000 0.000000000 0.000000000 -0.013559522 0.049522496 -0.997431047 0.049949663
1.520530733 0.000000000 0.000000000 0.000000000 -0.012769307 0.047161144 -0.997614089 0.048773977
1.520530733 0.000000000 0.000000000 0.000000000 -0.011419918 0.041907222 -0.997985355 0.046245019
1.520530734 0.000000000 0.000000000 0.000000000 -0.009796962 0.035451072 -0.998415763 0.042581752
1.520530734 0.000000000 0.000000000 0.000000000 -0.007818256 0.030991028 -0.998659071 0.040724567
1.520530734 0.000000000 0.000000000 0.000000000 -0.007837416 0.031998220 -0.998600573 0.041371294
1.520530734 0.000000000 0.000000000 0.000000000 -0.008489769 0.037720500 -0.998182585 0.046223530
1.520530734 0.000000000 0.000000000 0.000000000 -0.009003932 0.045435355 -0.997598335 0.051498740
1.520530734 0.000000000 0.000000000 0.000000000 -0.009601159 0.049156902 -0.997176542 0.055949628
1.520530734 0.000000000 0.000000000 0.000000000 -0.009237340 0.048462440 -0.997192013 0.056339615
1.520530734 0.000000000 0.000000000 0.000000000 -0.008128125 0.046537762 -0.997417763 0.054092301
1.520530734 0.000000000 0.000000000 0.000000000 -0.007400387 0.046191036 -0.997530734 0.052383747
1.520530734 0.000000000 0.000000000 0.000000000 -0.007831850 0.047078785 -0.997470179 0.052682942
1.520530734 0.000000000 0.000000000 0.000000000 -0.008062893 0.045382521 -0.997436265 0.054738592
1.520530734 0.000000000 0.000000000 0.000000000 -0.007814321 0.042591668 -0.997502425 0.055801416
1.520530734 0.000000000 0.000000000 0.000000000 -0.007800830 0.041367533 -0.997508894 0.056602829
1.520530734 0.000000000 0.000000000 0.000000000 -0.007471784 0.042392748 -0.997389274 0.057979853
1.520530734 0.000000000 0.000000000 0.000000000 -0.006479000 0.042412926 -0.997309272 0.059442257
1.520530734 0.000000000 0.000000000 0.000000000 -0.005383728 0.041540383 -0.997345692 0.059556548
1.520530734 0.000000000 0.000000000 0.000000000 -0.004961545 0.040357835 -0.997409786 0.059332514
1.520530734 0.000000000 0.000000000 0.000000000 -0.005105523 0.040252534 -0.997331986 0.060684236
1.520530734 0.000000000 0.000000000 0.000000000 -0.005039604 0.040899313 -0.997149783 0.063199357
1.520530734 0.000000000 0.000000000 0.000000000 -0.004913091 0.040974750 -0.997071544 0.064383746
