# timestamp(s) tx ty tz qx qy qz qw
1.520531124 0.000000000 0.000000000 0.000000000 -0.003778974 -0.000973469 0.999964643 0.007448791
1.520531124 0.000000000 0.000000000 0.000000000 -0.001883247 -0.000759744 0.999993154 0.003093280
1.520531124 0.000000000 0.000000000 0.000000000 -0.000456661 -0.000678343 0.999995951 0.002725655
1.520531124 0.000000000 0.000000000 0.000000000 -0.000364207 -0.001927648 0.999989496 0.004142503
1.520531124 0.000000000 0.000000000 0.000000000 0.000051938 -0.007410554 0.999957362 0.005509605
1.520531124 0.000000000 0.000000000 0.000000000 0.001462215 -0.017704388 0.999829384 0.005061544
1.520531124 0.000000000 0.000000000 0.000000000 0.002898356 -0.022768544 0.999727199 0.004326750
1.520531125 0.000000000 0.000000000 0.000000000 0.004243378 -0.020320702 0.999768988 0.005570712
1.520531125 0.000000000 0.000000000 0.000000000 0.003140309 -0.016324036 0.999842559 0.006206605
1.520531125 0.000000000 0.000000000 0.000000000 0.001659243 -0.015875159 0.999870296 0.002148838
1.520531125 0.000000000 0.000000000 0.000000000 -0.001046413 0.020474250 -0.999770807 0.006167971
1.520531125 0.000000000 0.000000000 0.000000000 -0.000637911 0.024340224 -0.999601443 0.014286405
1.520531125 0.000000000 0.000000000 0.000000000 0.000370371 0.025973126 -0.999515314 0.017158018
1.520531125 0.000000000 0.000000000 0.000000000 0.000916841 0.023474570 -0.999616047 0.014692275
1.520531125 0.000000000 0.000000000 0.000000000 0.002028792 0.016440326 -0.999797436 0.011431792
1.520531125 0.000000000 0.000000000 0.000000000 0.002141446 0.012365682 -0.999884393 0.008585110
1.520531125 0.000000000 0.000000000 0.000000000 0.001895147 0.013304469 -0.999872333 0.008643856
1.520531125 0.000000000 0.000000000 0.000000000 0.002696940 0.017221318 -0.999787911 0.010967511
1.520531125 0.000000000 0.000000000 0.000000000 0.003640215 0.020371460 -0.999693815 0.013565753
1.520531125 0.000000000 0.000000000 0.000000000 0.004609547 0.022266163 -0.999634688 0.014610288
1.520531125 0.000000000 0.000000000 0.000000000 0.005555075 0.022653083 -0.999610793 0.015304970
1.520531125 0.000000000 0.000000000 0.000000000 0.006569606 0.023534097 -0.999581673 0.015474675
1.520531125 0.000000000 0.000000000 0.000000000 0.007367177 0.024276675 -0.999558032 0.015495445
1.520531125 0.000000000 0.000000000 0.000000000 0.008397726 0.024370550 -0.999554654 0.015034882
1.520531125 0.000000000 0.000000000 0.000000000 0.009185838 0.023762846 -0.999565703 0.014810554
1.520531125 0.000000000 0.000000000 0.000000000 0.009721421 0.023069784 -0.999565602 0.015552699
1.520531125 0.000000000 0.000000000 0.000000000 0.009695780 0.023324020 -0.999534513 0.017109641
1.520531126 0.000000000 0.000000000 0.000000000 0.009953406 0.024455877 -0.999475158 0.018768255
1.520531126 0.000000000 0.000000000 0.000000000 0.010148698 0.025711608 -0.999407548 0.020505359
1.520531126 0.000000000 0.000000000 0.000000000 0.010525189 0.027126688 -0.999340937 0.021703777
1.520531126 0.000000000 0.000000000 0.000000000 0.010824219 0.028409796 -0.999288315 0.022328965
1.520531126 0.000000000 0.000000000 0.000000000 0.010940817 0.029802830 -0.999241630 0.022544498
1.520531126 0.000000000 0.000000000 0.000000000 0.011089165 0.030859044 -0.999191580 0.023258025
1.520531126 0.000000000 0.000000000 0.000000000 0.011155478 0.031864647 -0.999121221 0.024839200
1.520531126 0.000000000 0.000000000 0.000000000 0.011207842 0.032817577 -0.999047121 0.026499839
1.520531126 0.000000000 0.000000000 0.000000000 0.011526271 0.033982698 -0.998982938 0.027302206
1.520531126 0.000000000 0.000000000 0.000000000 0.011293940 0.035472891 -0.998916376 0.027931975
1.520531126 0.000000000 0.000000000 0.000000000 0.010643575 0.036424640 -0.998857117 0.029058916
1.520531126 0.000000000 0.000000000 0.000000000 0.009732353 0.038150778 -0.998765434 0.030288716
1.520531126 0.000000000 0.000000000 0.000000000 0.009171974 0.041488714 -0.998561117 0.032714781
1.520531126 0.000000000 0.000000000 0.000000000 0.008686584 0.045647934 -0.998231663 0.037072315
1.520531126 0.000000000 0.000000000 0.000000000 0.008824593 0.050125343 -0.997843545 0.041446790
1.520531126 0.000000000 0.000000000 0.000000000 0.008428526 0.053450884 -0.997516244 0.045092198
1.520531126 0.000000000 0.000000000 0.000000000 0.007541884 0.054939564 -0.997391699 0.046201342
1.520531126 0.000000000 0.000000000 0.000000000 0.007083486 0.055211563 -0.997440432 0.044878628
1.520531126 0.000000000 0.000000000 0.000000000 0.007390160 0.053063946 -0.997703015 0.041452358
1.520531126 0.000000000 0.000000000 0.000000000 0.008608755 0.049578399 -0.998039108 0.037226479
1.520531127 0.000000000 0.000000000 0.000000000 0.009956053 0.046652195 -0.998271340 0.034333401
1.520531127 0.000000000 0.000000000 0.000000000 0.011024208 0.044780372 -0.998365527 0.033755886
1.520531127 0.000000000 0.000000000 0.000000000 0.011464942 0.044537918 -0.998343970 0.034557862
1.520531127 0.000000000 0.000000000 0.000000000 0.011868860 0.044352522 -0.998303616 0.035803283
1.520531127 0.000000000 0.000000000 0.000000000 0.012249051 0.043724902 -0.998310340 0.036256838
1.520531127 0.000000000 0.000000000 0.000000000 0.012699603 0.043226701 -0.998337729 0.035943711
1.520531127 0.000000000 0.000000000 0.000000000 0.012777196 0.042464254 -0.998391378 0.035329696
1.520531127 0.000000000 0.000000000 0.000000000 0.012495127 0.042188626 -0.998398366 0.035562532
1.520531127 0.000000000 0.000000000 0.000000000 0.011774248 0.043470823 -0.998273123 0.037715062
1.520531127 0.000000000 0.000000000 0.000000000 0.011084198 0.046136710 -0.998016599 0.041369219
1.520531127 0.000000000 0.000000000 0.000000000 0.010630736 0.048098173 -0.997793439 0.044517476
1.520531127 0.000000000 0.000000000 0.000000000 0.010658285 0.048219572 -0.997751668 0.045308760
1.520531127 0.000000000 0.000000000 0.000000000 0.010772998 0.047527798 -0.997839109 0.044069980
1.520531127 0.000000000 0.000000000 0.000000000 0.010864730 0.046325890 -0.997943664 0.042945461
1.520531127 0.000000000 0.000000000 0.000000000 0.011017000 0.045814870 -0.997956449 0.043157265
1.520531127 0.000000000 0.000000000 0.000000000 0.011416616 0.045985761 -0.997857958 0.045105063
1.520531127 0.000000000 0.000000000 0.000000000 0.011852366 0.045768626 -0.997760861 0.047307707
1.520531127 0.000000000 0.000000000 0.000000000 0.012151319 0.044361578 -0.997793229 0.047885987
1.520531127 0.000000000 0.000000000 0.000000000 0.012342204 0.043022101 -0.997902547 0.046768327
1.520531127 0.000000000 0.000000000 0.000000000 0.012318624 0.041801638 -0.998032731 0.045072645
1.520531128 0.000000000 0.000000000 0.000000000 0.011778561 0.040066604 -0.998176868 0.043576051
1.520531128 0.000000000 0.000000000 0.000000000 0.011468910 0.038112234 -0.998314324 0.042242529
1.520531128 0.000000000 0.000000000 0.000000000 0.011753121 0.037466773 -0.998364808 0.041542931
1.520531128 0.000000000 0.000000000 0.000000000 0.012485157 0.036648990 -0.998405765 0.041071891
1.520531128 0.000000000 0.000000000 0.000000000 0.013781442 0.034762667 -0.998525037 0.039362151
1.520531128 0.000000000 0.000000000 0.000000000 0.015054387 0.033160832 -0.998605594 0.038217694
1.520531128 0.000000000 0.000000000 0.000000000 0.016216780 0.032581349 -0.998582005 0.038851666
1.520531128 0.000000000 0.000000000 0.000000000 0.017198906 0.032194971 -0.998518019 0.040366405
1.520531128 0.000000000 0.000000000 0.000000000 0.017601953 0.031058536 -0.998507170 0.041339688
1.520531128 0.000000000 0.000000000 0.000000000 0.017515062 0.029586915 -0.998536006 0.041757424
1.520531128 0.000000000 0.000000000 0.000000000 0.017547623 0.029674352 -0.998509335 0.042315732
1.520531128 0.000000000 0.000000000 0.000000000 0.018011918 0.030932092 -0.998388975 0.044025345
1.520531128 0.000000000 0.000000000 0.000000000 0.018510484 0.033207272 -0.998142442 0.047605712
1.520531128 0.000000000 0.000000000 0.000000000 0.019062582 0.036207609 -0.997776329 0.052612025
1.520531128 0.000000000 0.000000000 0.000000000 0.019537044 0.039314056 -0.997340665 0.058174790
1.520531128 0.000000000 0.000000000 0.000000000 0.019958467 0.041615837 -0.996965423 0.062687542
1.520531128 0.000000000 0.000000000 0.000000000 0.020354781 0.042546245 -0.996741424 0.065437251
1.520531128 0.000000000 0.000000000 0.000000000 0.020823107 0.041181740 -0.996696723 0.066828920
1.520531128 0.000000000 0.000000000 0.000000000 0.021557507 0.038109810 -0.996771604 0.067299972
1.520531128 0.000000000 0.000000000 0.000000000 0.022480652 0.034974420 -0.996854234 0.067476264
1.520531129 0.000000000 0.000000000 0.000000000 0.023323095 0.032398752 -0.996791005 0.069383326
1.520531129 0.000000000 0.000000000 0.000000000 0.023467083 0.030620760 -0.996596926 0.072843888
1.520531129 0.000000000 0.000000000 0.000000000 0.023263436 0.029912918 -0.996404740 0.075773505
1.520531129 0.000000000 0.000000000 0.000000000 0.023176044 0.028741484 -0.996292440 0.077705670
1.520531129 0.000000000 0.000000000 0.000000000 0.023267967 0.025130676 -0.996325042 0.078507718
1.520531129 0.000000000 0.000000000 0.000000000 0.023975396 0.018771207 -0.996549972 0.077207358
1.520531129 0.000000000 0.000000000 0.000000000 0.025213067 0.011359529 -0.996874404 0.074004623
1.520531129 0.000000000 0.000000000 0.000000000 0.026307988 0.005012450 -0.997158372 0.070412687
1.520531129 0.000000000 0.000000000 0.000000000 0.026743455 -0.000735817 -0.997319605 0.068101778
1.520531129 0.000000000 0.000000000 0.000000000 0.027763305 -0.006451951 -0.997250949 0.068396748
1.520531129 0.000000000 0.000000000 0.000000000 0.029496629 -0.011057091 -0.996989093 0.070855046
1.520531129 0.000000000 0.000000000 0.000000000 0.032627901 -0.014406970 -0.996582002 0.074512899
1.520531129 0.000000000 0.000000000 0.000000000 0.036449625 -0.018848985 -0.996122203 0.077824783
1.520531129 0.000000000 0.000000000 0.000000000 0.040178978 -0.026137010 -0.995758257 0.078536620
1.520531129 0.000000000 0.000000000 0.000000000 0.043112031 -0.035616857 -0.995509028 0.076384337
1.520531129 0.000000000 0.000000000 0.000000000 0.045026672 -0.046289337 -0.995254967 0.072783561
1.520531129 0.000000000 0.000000000 0.000000000 0.046330463 -0.056458294 -0.994891485 0.069691330
1.520531129 0.000000000 0.000000000 0.000000000 0.047284509 -0.063468634 -0.994480162 0.068884794
1.520531129 0.000000000 0.000000000 0.000000000 0.047970228 -0.065319198 -0.994168574 0.071141454
1.520531129 0.000000000 0.000000000 0.000000000 0.049094946 -0.062614266 -0.993794364 0.077729670
1.520531130 0.000000000 0.000000000 0.000000000 0.049500440 -0.057001194 -0.993231512 0.088270796
1.520531130 0.000000000 0.000000000 0.000000000 0.049184922 -0.048946646 -0.992684609 0.098804540
1.520531130 0.000000000 0.000000000 0.000000000 0.048124426 -0.040323786 -0.992098617 0.108620281
1.520531130 0.000000000 0.000000000 0.000000000 0.045556903 -0.032442389 -0.991542761 0.117111114
1.520531130 0.000000000 0.000000000 0.000000000 0.042747628 -0.024746582 -0.991129600 0.123378944
1.520531130 0.000000000 0.000000000 0.000000000 0.040895074 -0.019044692 -0.990716869 0.128237973
1.520531130 0.000000000 0.000000000 0.000000000 0.039085416 -0.017169918 -0.990346756 0.131874284
1.520531130 0.000000000 0.000000000 0.000000000 0.037712522 -0.020968893 -0.989993362 0.134354805
1.520531130 0.000000000 0.000000000 0.000000000 0.037571869 -0.026557316 -0.989821696 0.134670244
1.520531130 0.000000000 0.000000000 0.000000000 0.037560928 -0.029063945 -0.990018390 0.132695332
1.520531130 0.000000000 0.000000000 0.000000000 0.036797878 -0.026749969 -0.990397394 0.130550212
1.520531130 0.000000000 0.000000000 0.000000000 0.035210216 -0.021137202 -0.990796585 0.128979018
1.520531130 0.000000000 0.000000000 0.000000000 0.033525518 -0.013733353 -0.991251362 0.126917975
1.520531130 0.000000000 0.000000000 0.000000000 0.032843015 -0.003366051 -0.991754360 0.123827688
1.520531130 0.000000000 0.000000000 0.000000000 0.032773735 0.006520964 -0.992086663 0.121026497
1.520531130 0.000000000 0.000000000 0.000000000 0.032796579 0.013467482 -0.992328215 0.118438696
