# timestamp(s) tx ty tz qx qy qz qw
1.520621016 0.000000000 0.000000000 0.000000000 -0.016235284 -0.028592584 0.999450843 -0.004110060
1.520621016 0.000000000 0.000000000 0.000000000 0.016098626 0.027832237 -0.999471668 0.004752529
1.520621016 0.000000000 0.000000000 0.000000000 0.016313578 0.022470095 -0.999611997 0.002194822
1.520621016 0.000000000 0.000000000 0.000000000 -0.016761470 -0.015069108 0.999738988 0.003732385
1.520621016 0.000000000 0.000000000 0.000000000 -0.017145927 -0.010082991 0.999738879 0.011248268
1.520621016 0.000000000 0.000000000 0.000000000 -0.017379608 -0.008223985 0.999687769 0.015958710
1.520621016 0.000000000 0.000000000 0.000000000 -0.017534712 -0.007774160 0.999680283 0.016475084
1.520621016 0.000000000 0.000000000 0.000000000 -0.017533267 -0.008571000 0.999711920 0.013971352
1.520621016 0.000000000 0.000000000 0.000000000 -0.017479333 -0.011249720 0.999731325 0.010256391
1.520621016 0.000000000 0.000000000 0.000000000 -0.017615546 -0.011527989 0.999746047 0.008039916
1.520621016 0.000000000 0.000000000 0.000000000 -0.017741767 -0.009840925 0.999756725 0.008653103
1.520621016 0.000000000 0.000000000 0.000000000 -0.017694678 -0.008810694 0.999749412 0.010506366
1.520621016 0.000000000 0.000000000 0.000000000 -0.017480219 -0.009132990 0.999728025 0.012446173
1.520621016 0.000000000 0.000000000 0.000000000 -0.017223213 -0.009789332 0.999715184 0.013307167
1.520621016 0.000000000 0.000000000 0.000000000 -0.016982046 -0.009989888 0.999727890 0.012488305
1.520621016 0.000000000 0.000000000 0.000000000 -0.016884400 -0.008142771 0.999772277 0.010198403
1.520621016 0.000000000 0.000000000 0.000000000 -0.016926821 -0.006272901 0.999796769 0.008975152
1.520621016 0.000000000 0.000000000 0.000000000 -0.017145927 -0.004395637 0.999793668 0.009965741
1.520621016 0.000000000 0.000000000 0.000000000 -0.017433063 -0.003526646 0.999755615 0.013128621
1.520621016 0.000000000 0.000000000 0.000000000 -0.017902091 -0.001701968 0.999661901 0.018780349
1.520621017 0.000000000 0.000000000 0.000000000 -0.018350010 0.000578309 0.999517726 0.025045111
1.520621017 0.000000000 0.000000000 0.000000000 -0.018498443 0.000946659 0.999408299 0.028982131
1.520621017 0.000000000 0.000000000 0.000000000 -0.018332201 0.000113747 0.999417227 0.028794515
1.520621017 0.000000000 0.000000000 0.000000000 -0.017997394 -0.002475793 0.999498989 0.025917870
1.520621017 0.000000000 0.000000000 0.000000000 -0.017790295 -0.006352285 0.999570817 0.022390534
1.520621017 0.000000000 0.000000000 0.000000000 -0.017792076 -0.009884236 0.999587005 0.020287039
1.520621017 0.000000000 0.000000000 0.000000000 -0.017826383 -0.011359749 0.999579319 0.019858525
1.520621017 0.000000000 0.000000000 0.000000000 -0.017788012 -0.011454549 0.999565559 0.020520072
1.520621017 0.000000000 0.000000000 0.000000000 -0.017735703 -0.011068621 0.999560469 0.021019027
1.520621017 0.000000000 0.000000000 0.000000000 -0.017884202 -0.010353622 0.999562667 0.021152619
1.520621017 0.000000000 0.000000000 0.000000000 -0.018144024 -0.009666525 0.999549520 0.021865718
1.520621017 0.000000000 0.000000000 0.000000000 -0.018235880 -0.008856224 0.999535400 0.022759700
1.520621017 0.000000000 0.000000000 0.000000000 -0.018121831 -0.008783308 0.999529549 0.023132960
1.520621017 0.000000000 0.000000000 0.000000000 -0.017899513 -0.010074025 0.999539344 0.022343262
1.520621017 0.000000000 0.000000000 0.000000000 -0.017728842 -0.011410794 0.999554335 0.021133217
1.520621017 0.000000000 0.000000000 0.000000000 -0.017667896 -0.012191897 0.999553233 0.020797557
1.520621017 0.000000000 0.000000000 0.000000000 -0.017575359 -0.012942167 0.999552669 0.020446717
1.520621017 0.000000000 0.000000000 0.000000000 -0.017310516 -0.013153262 0.999579631 0.019180682
1.520621017 0.000000000 0.000000000 0.000000000 -0.017024832 -0.012414766 0.999621996 0.017660489
1.520621017 0.000000000 0.000000000 0.000000000 -0.016837947 -0.010566403 0.999681553 0.015544389
1.520621018 0.000000000 0.000000000 0.000000000 -0.016739140 -0.008245758 0.999740072 0.013099507
1.520621018 0.000000000 0.000000000 0.000000000 -0.016702287 -0.005594415 0.999783842 0.011045608
1.520621018 0.000000000 0.000000000 0.000000000 -0.016731079 -0.001669452 0.999814560 0.009387681
1.520621018 0.000000000 0.000000000 0.000000000 -0.016819424 0.003173462 0.999815965 0.008664463
1.520621018 0.000000000 0.000000000 0.000000000 -0.016887051 0.008519884 0.999784527 0.008552140
1.520621018 0.000000000 0.000000000 0.000000000 -0.016961492 0.015273390 0.999702287 0.008623767
1.520621018 0.000000000 0.000000000 0.000000000 -0.016976873 0.022045911 0.999575802 0.008601100
1.520621018 0.000000000 0.000000000 0.000000000 -0.016786408 0.026821797 0.999470245 0.007618148
1.520621018 0.000000000 0.000000000 0.000000000 -0.016531399 0.030436737 0.999385041 0.005464268
1.520621018 0.000000000 0.000000000 0.000000000 -0.016418341 0.033972688 0.999284941 0.002429067
1.520621018 0.000000000 0.000000000 0.000000000 0.016415485 -0.038290519 -0.999131784 0.000216975
1.520621018 0.000000000 0.000000000 0.000000000 0.016502950 -0.043130277 -0.998932563 0.001079602
1.520621018 0.000000000 0.000000000 0.000000000 0.016775726 -0.049351556 -0.998640476 0.000446520
1.520621018 0.000000000 0.000000000 0.000000000 -0.017177233 0.056473150 0.998255424 0.001354239
1.520621018 0.000000000 0.000000000 0.000000000 -0.017732479 0.064744164 0.997737179 0.003778082
1.520621018 0.000000000 0.000000000 0.000000000 -0.018358734 0.073486137 0.997106965 0.006359668
1.520621018 0.000000000 0.000000000 0.000000000 -0.018883141 0.082079669 0.996414440 0.008038595
1.520621018 0.000000000 0.000000000 0.000000000 -0.019189917 0.089654582 0.995753956 0.008237885
1.520621018 0.000000000 0.000000000 0.000000000 -0.019178544 0.095517126 0.995218859 0.006934365
1.520621018 0.000000000 0.000000000 0.000000000 -0.019028931 0.100168425 0.994776367 0.004915888
1.520621019 0.000000000 0.000000000 0.000000000 -0.018838881 0.103175338 0.994479937 0.003098708
1.520621019 0.000000000 0.000000000 0.000000000 -0.018577449 0.104063900 0.994395388 0.001842615
1.520621019 0.000000000 0.000000000 0.000000000 -0.018282143 0.104014567 0.994407470 0.000718489
1.520621019 0.000000000 0.000000000 0.000000000 0.017949398 -0.102787351 -0.994541191 0.000630906
1.520621019 0.000000000 0.000000000 0.000000000 0.017741038 -0.101253256 -0.994700644 0.001913570
1.520621019 0.000000000 0.000000000 0.000000000 0.017794376 -0.100060835 -0.994819272 0.002409538
1.520621019 0.000000000 0.000000000 0.000000000 0.018085217 -0.099501346 -0.994871958 0.001481354
1.520621019 0.000000000 0.000000000 0.000000000 -0.018504872 0.099049098 0.994910245 0.000671688
1.520621019 0.000000000 0.000000000 0.000000000 -0.018751389 0.098251574 0.994982005 0.002413372
1.520621019 0.000000000 0.000000000 0.000000000 -0.018740132 0.098074674 0.994999297 0.002562059
1.520621019 0.000000000 0.000000000 0.000000000 -0.018613027 0.096551492 0.995152094 0.001917152
